playerID,name,id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight
1375,Elseid Hysaj,2945,293160,Elseid Hysaj,210864,1994-02-02 00:00:00,182.88,154
1381,Marek Hamsik,6779,41658,Marek Hamsik,171877,1987-07-27 00:00:00,182.88,174
1184,Mirko Valdifiori,7611,41688,Mirko Valdifiori,188876,1986-04-21 00:00:00,185.42,154
1393,Lorenzo Insigne,6212,193441,Lorenzo Insigne,198219,1991-06-04 00:00:00,162.56,130
1384,Dries Mertens,2792,46104,Dries Mertens,175943,1987-05-06 00:00:00,170.18,134
1385,Omar El Kaddouri,8158,155257,Omar El Kaddouri,187702,1990-08-21 00:00:00,185.42,163
1383,Manolo Gabbiadini,6525,172899,Manolo Gabbiadini,198683,1991-11-26 00:00:00,185.42,179
1505,Samir Handanovic,9427,42422,Samir Handanovic,162835,1984-07-14 00:00:00,193.04,196
1509,Davide Santon,2461,150466,Davide Santon,189484,1991-01-02 00:00:00,185.42,183
1507,Miranda,7602,19327,Miranda,168609,1984-09-07 00:00:00,185.42,168
1508,Jeison Murillo,4818,301456,Jeison Murillo,201377,1992-05-27 00:00:00,182.88,172
1510,Gary Medel,3691,49970,Gary Medel,193532,1987-08-03 00:00:00,170.18,168
1516,Geoffrey Kondogbia,3739,214972,Geoffrey Kondogbia,201455,1993-02-15 00:00:00,187.96,168
1525,Assane Demoya Gnoukouri,1034,595586,Assane Demoya Gnoukouri,225970,1996-09-28 00:00:00,180.34,170
1511,Marcelo Brozovic,6636,206508,Marcelo Brozovic,216352,1992-11-16 00:00:00,180.34,150
1513,Mauro Icardi,7242,282770,Mauro Icardi,201399,1993-02-19 00:00:00,180.34,165
1518,Rodrigo Palacio,9127,30991,Rodrigo Palacio,152999,1982-02-05 00:00:00,175.26,154
1524,Stevan Jovetic,9999,92666,Stevan Jovetic,181820,1989-11-02 00:00:00,182.88,174
1291,Hernanes,4230,21446,Hernanes,180432,1985-05-29 00:00:00,180.34,170
1501,Marco Sportiello,6740,212630,Marco Sportiello,216065,1992-05-10 00:00:00,193.04,192
1485,Andrea Masiello,700,41879,Andrea Masiello,169115,1986-02-05 00:00:00,182.88,181
1556,Guglielmo Stendardo,4032,39726,Guglielmo Stendardo,149147,1981-05-06 00:00:00,190.5,196
1557,Carlos Carmona,1542,17299,Carlos Carmona,168379,1987-07-05 00:00:00,177.8,159
1557,Carlos Carmona,1543,49940,Carlos Carmona,188413,1987-02-21 00:00:00,177.8,150
2214,Carlos Carmona,1542,17299,Carlos Carmona,168379,1987-07-05 00:00:00,177.8,159
2214,Carlos Carmona,1543,49940,Carlos Carmona,188413,1987-02-21 00:00:00,177.8,150
1492,Jasmin Kurtic,4681,210932,Jasmin Kurtic,202061,1989-01-10 00:00:00,185.42,194
1494,Mauricio Pinilla,7223,35575,Mauricio Pinilla,113045,1984-02-04 00:00:00,187.96,172
1502,Marco D'Alessandro,6694,182836,Marco D'Alessandro,192071,1991-02-17 00:00:00,172.72,143
1503,Giulio Migliaccio,3883,39207,Giulio Migliaccio,137440,1981-06-23 00:00:00,180.34,179
1305,Lukasz Skorupski,6421,178732,Lukasz Skorupski,189908,1991-05-05 00:00:00,187.96,185
1323,Marco Zambelli,6749,41640,Marco Zambelli,159499,1985-08-22 00:00:00,180.34,170
4032,Luca Martinelli,6257,189557,Luca Martinelli,205406,1988-12-20 00:00:00,185.42,163
1320,Federico Barba,3255,365624,Federico Barba,211557,1993-09-01 00:00:00,187.96,170
1312,Daniele Croce,2183,41540,Daniele Croce,137406,1982-09-09 00:00:00,172.72,150
1386,Piotr Zielinski,8656,362212,Piotr Zielinski,210406,1994-05-20 00:00:00,180.34,165
1326,Assane Diousse,1035,612212,Assane Diousse,230144,1997-09-20 00:00:00,175.26,150
1313,Riccardo Saponara,8949,212645,Riccardo Saponara,201046,1991-12-21 00:00:00,182.88,161
1315,Massimo Maccarone,7034,30284,Massimo Maccarone,51730,1979-09-06 00:00:00,180.34,174
1318,Manuel Pucciarelli,6562,282723,Manuel Pucciarelli,205735,1991-06-17 00:00:00,175.26,139
1319,Levan Mchedlidze,6115,104434,Levan Mchedlidze,186272,1990-03-24 00:00:00,190.5,192
1607,Franco Signorelli,3523,212644,Franco Signorelli,200983,1991-01-01 00:00:00,177.8,150
1330,Alessandro Gamberini,378,24504,Alessandro Gamberini,5213,1981-08-27 00:00:00,185.42,176
1572,Bostjan Cesar,1330,26223,Bostjan Cesar,139274,1982-07-09 00:00:00,190.5,196
1332,Massimo Gobbi,7033,33816,Massimo Gobbi,137373,1980-10-31 00:00:00,182.88,172
1336,Valter Birsa,10569,36121,Valter Birsa,176104,1986-08-07 00:00:00,182.88,179
1341,Ivan Radovanovic,4472,15732,Ivan Radovanovic,186589,1988-08-29 00:00:00,187.96,176
1334,Perparim Hetemaj,8549,39487,Perparim Hetemaj,172233,1986-12-12 00:00:00,175.26,168
1337,Riccardo Meggiorini,8946,42437,Riccardo Meggiorini,188506,1985-09-04 00:00:00,182.88,172
1335,Nicola Rigoni,7915,57123,Nicola Rigoni,190330,1990-11-12 00:00:00,187.96,185
1329,Fabrizio Cacciatore,3222,22283,Fabrizio Cacciatore,188334,1986-10-08 00:00:00,182.88,187
1416,Ciprian Tatarusanu,1841,103218,Ciprian Tatarusanu,201325,1986-02-09 00:00:00,195.58,194
1435,Nenad Tomovic,7853,144999,Nenad Tomovic,194203,1987-08-30 00:00:00,182.88,174
1430,Milan Badelj,7559,141699,Milan Badelj,201144,1989-02-25 00:00:00,185.42,168
1422,Borja Valero,1327,38433,Borja Valero,161956,1985-01-12 00:00:00,175.26,161
1426,Josip Ilicic,5408,147951,Josip Ilicic,200647,1988-01-29 00:00:00,190.5,174
1424,Federico Bernardeschi,3256,414245,Federico Bernardeschi,212404,1994-02-16 00:00:00,182.88,165
1425,Nikola Kalinic,8005,21613,Nikola Kalinic,185431,1988-01-05 00:00:00,187.96,176
1419,Davide Astori,2440,103266,Davide Astori,173198,1987-01-07 00:00:00,187.96,176
1120,Mattia De Sciglio,7206,288613,Mattia De Sciglio,206058,1992-10-20 00:00:00,182.88,163
1119,Alessio Romagnoli,400,362195,Alessio Romagnoli,210413,1995-01-12 00:00:00,187.96,172
1131,Rodrigo Ely,9123,244963,Rodrigo Ely,202445,1993-11-03 00:00:00,187.96,183
1590,Luca Antonelli,6240,46374,Luca Antonelli,173204,1987-02-11 00:00:00,182.88,174
1121,Giacomo Bonaventura,3802,127460,Giacomo Bonaventura,189125,1989-08-22 00:00:00,180.34,165
1948,Nigel de Jong,7983,30598,Nigel de Jong,53578,1984-11-30 00:00:00,175.26,159
1641,Andrea Bertolacci,681,154239,Andrea Bertolacci,192073,1991-01-11 00:00:00,177.8,165
1124,Keisuke Honda,5680,72656,Keisuke Honda,186581,1986-06-13 00:00:00,182.88,168
1127,Luiz Adriano,6381,47041,Luiz Adriano,180826,1987-04-12 00:00:00,182.88,157
1125,Carlos Bacca,1538,166648,Carlos Bacca,207664,1986-09-08 00:00:00,180.34,170
1133,Cristian Zapata,1987,24970,Cristian Zapata,177983,1986-09-30 00:00:00,187.96,181
2048,Antonio Nocerino,912,39367,Antonio Nocerino,156988,1985-04-09 00:00:00,175.26,165
2006,Alessio Cerci,396,41269,Alessio Cerci,178393,1987-07-23 00:00:00,180.34,172
1873,Nicola Leali,7907,213299,Nicola Leali,201299,1993-02-17 00:00:00,187.96,172
1352,Aleandro Rosi,319,39345,Aleandro Rosi,178117,1987-05-17 00:00:00,182.88,176
1861,Adriano Russo,190,38122,Adriano Russo,137419,1987-06-06 00:00:00,185.42,159
1862,Roberto Crivello,9061,415024,Roberto Crivello,224316,1991-09-14 00:00:00,180.34,168
1963,Luca Paganini,6258,415501,Luca Paganini,224315,1993-06-08 00:00:00,177.8,154
1869,Robert Gucher,9030,155262,Robert Gucher,190076,1991-02-20 00:00:00,182.88,170
1864,Mirko Gori,7607,415500,Mirko Gori,224314,1993-02-04 00:00:00,177.8,146
1871,Danilo Soddimo,2213,27708,Danilo Soddimo,177906,1987-09-27 00:00:00,180.34,154
1867,Federico Dionisi,3260,181921,Federico Dionisi,173132,1987-06-16 00:00:00,177.8,150
1874,Samuele Longo,9459,195589,Samuele Longo,208251,1992-01-12 00:00:00,185.42,172
2044,Daniele Verde,2198,585237,Daniele Verde,225844,1996-06-20 00:00:00,167.64,141
1870,Massimiliano Carlini,7026,74382,Massimiliano Carlini,177346,1986-08-20 00:00:00,175.26,148
1859,Matteo Ciofani,7157,182715,Matteo Ciofani,193974,1988-02-26 00:00:00,182.88,168
1195,Daniele Padelli,2192,42692,Daniele Padelli,162297,1985-10-25 00:00:00,190.5,181
1800,Kamil Glik,5606,150670,Kamil Glik,190547,1988-02-03 00:00:00,190.5,176
1377,Nikola Maksimovic,8007,253088,Nikola Maksimovic,215466,1991-11-25 00:00:00,193.04,181
1196,Emiliano Moretti,2990,34008,Emiliano Moretti,46736,1981-06-11 00:00:00,182.88,174
1567,Bruno Peres,1442,267911,Bruno Peres,210282,1990-03-01 00:00:00,177.8,159
1183,Marco Benassi,6682,362113,Marco Benassi,211354,1994-05-05 00:00:00,182.88,176
1182,Daniele Baselli,2177,195413,Daniele Baselli,205407,1992-03-23 00:00:00,182.88,154
1269,Alessandro Gazzi,379,41816,Alessandro Gazzi,137378,1983-01-28 00:00:00,182.88,179
1230,Fabio Quagliarella,3204,39540,Fabio Quagliarella,159261,1983-01-31 00:00:00,180.34,174
1192,Afriyie Acquah,206,213366,Afriyie Acquah,201223,1992-01-05 00:00:00,177.8,154
1194,Giuseppe Vives,3901,41432,Giuseppe Vives,178425,1980-07-14 00:00:00,177.8,154
1458,Ibrahima Mbaye,4325,362115,Ibrahima Mbaye,210320,1994-11-19 00:00:00,187.96,154
1439,Domenico Maietta,2733,42691,Domenico Maietta,137774,1982-08-03 00:00:00,182.88,165
1452,Godfred Donsah,3915,518663,Godfred Donsah,221695,1996-06-17 00:00:00,175.26,154
1448,Erick Pulgar,3067,335606,Erick Pulgar,213629,1994-01-15 00:00:00,185.42,154
1979,Filippo Falco,3388,244970,Filippo Falco,210329,1992-02-11 00:00:00,170.18,154
1473,Matteo Politano,7166,415539,Matteo Politano,216409,1993-08-03 00:00:00,170.18,150
1953,Karim Laribi,5642,231093,Karim Laribi,190499,1991-04-20 00:00:00,175.26,148
1129,Suso,10103,280276,Suso,202651,1993-11-19 00:00:00,175.26,154
1117,Andrea Poli,708,57124,Andrea Poli,185174,1989-09-29 00:00:00,182.88,170
1394,Lorenzo Tonelli,6220,212643,Lorenzo Tonelli,201049,1990-01-17 00:00:00,182.88,172
1307,Andrea Costa,690,41865,Andrea Costa,178042,1986-02-01 00:00:00,182.88,161
1322,Raffaele Maiello,8766,193439,Raffaele Maiello,198223,1991-07-10 00:00:00,177.8,161
1823,Lucas Digne,6281,210111,Lucas Digne,200458,1993-07-20 00:00:00,177.8,163
1187,Adem Ljajic,142,155738,Adem Ljajic,190544,1991-09-29 00:00:00,182.88,163
1296,Stefano Sturaro,9941,244966,Stefano Sturaro,202135,1993-03-09 00:00:00,180.34,174
1852,Ante Rebic,825,265725,Ante Rebic,220018,1993-09-21 00:00:00,185.42,170
1644,Giuseppe Rossi,3898,38699,Giuseppe Rossi,162409,1987-02-01 00:00:00,172.72,159
5821,Alexander Merkel,463,192504,Alexander Merkel,200700,1992-02-22 00:00:00,177.8,148
1975,Marquinho,6941,128020,Marquinho,184704,1986-07-03 00:00:00,182.88,174
1840,Aljaz Struna,533,169752,Aljaz Struna,210879,1990-08-04 00:00:00,190.5,185
1264,Edoardo Goldaniga,2871,362121,Edoardo Goldaniga,223524,1993-11-02 00:00:00,187.96,176
1376,Kalidou Koulibaly,5596,210428,Kalidou Koulibaly,201024,1991-06-20 00:00:00,195.58,196
1379,Allan,539,188652,Allan,199914,1991-01-08 00:00:00,175.26,163
1379,Allan,540,676625,Allan,232208,1997-03-03 00:00:00,180.34,154
5239,Allan,539,188652,Allan,199914,1991-01-08 00:00:00,175.26,163
5239,Allan,540,676625,Allan,232208,1997-03-03 00:00:00,180.34,154
1387,Faouzi Ghoulam,3236,187017,Faouzi Ghoulam,201454,1991-02-01 00:00:00,187.96,176
1389,Jorginho,5291,282775,Jorginho,205498,1991-12-20 00:00:00,180.34,143
5741,Jorginho,5291,282775,Jorginho,205498,1991-12-20 00:00:00,180.34,143
1232,Angelo Palombo,809,27702,Angelo Palombo,52829,1981-09-25 00:00:00,177.8,170
1497,Ervin Zukanovic,3098,45413,Ervin Zukanovic,190931,1987-02-11 00:00:00,187.96,187
1936,Niklas Moisander,7995,46078,Niklas Moisander,172862,1985-09-29 00:00:00,182.88,170
1906,Matteo Fedele,7160,448321,Matteo Fedele,215401,1992-07-20 00:00:00,185.42,165
1973,Lorenzo Lollo,6213,230825,Lorenzo Lollo,209407,1990-12-08 00:00:00,180.34,165
1522,Andrea Ranocchia,710,25526,Andrea Ranocchia,182168,1988-02-16 00:00:00,195.58,179
1506,Yuto Nagatomo,10997,98254,Yuto Nagatomo,194359,1986-09-12 00:00:00,170.18,150
1171,Simone Pepe,9828,39232,Simone Pepe,103936,1983-08-30 00:00:00,175.26,174
1204,Patric,8328,358149,Patric,206098,1993-04-17 00:00:00,182.88,159
1883,Ravel Morrison,8834,231804,Ravel Morrison,201155,1993-02-02 00:00:00,175.26,157
1096,Armando Izzo,959,301023,Armando Izzo,216145,1992-03-02 00:00:00,182.88,172
1581,Serge Gakpe,9657,26221,Serge Gakpe,169281,1987-05-07 00:00:00,175.26,150
1104,Leonardo Pavoletti,6099,231176,Leonardo Pavoletti,205850,1988-11-26 00:00:00,187.96,187
1456,Federico Viviani,3272,251384,Federico Viviani,202828,1992-03-24 00:00:00,180.34,165
1504,Alberto Grassi,295,575364,Alberto Grassi,220475,1995-03-07 00:00:00,182.88,165
1985,Marcelo Estigarribia,6638,68436,Marcelo Estigarribia,188992,1987-09-21 00:00:00,180.34,154
3862,Luigi Giorgi,6333,37537,Luigi Giorgi,184339,1987-04-19 00:00:00,185.42,165
1860,Leonardo Blanchard,6094,181997,Leonardo Blanchard,203745,1988-05-06 00:00:00,187.96,176
1359,Aleksandar Tonev,352,156534,Aleksandar Tonev,204166,1990-02-03 00:00:00,177.8,152
1868,Daniel Ciofani,2114,42052,Daniel Ciofani,178475,1985-07-31 00:00:00,190.5,181
1309,Manuel Pasqual,6561,24536,Manuel Pasqual,154634,1982-03-13 00:00:00,177.8,157
1434,Khouma Babacar,5823,184629,Khouma Babacar,197231,1993-03-17 00:00:00,185.42,168
1966,Jakub Blaszczykowski,4555,43319,Jakub Blaszczykowski,164994,1985-12-14 00:00:00,175.26,170
1539,Diego Perotti,2645,101422,Diego Perotti,183900,1988-07-26 00:00:00,177.8,154
1444,Blerim Dzemaili,1288,30940,Blerim Dzemaili,138699,1986-04-12 00:00:00,177.8,161
1602,Daniel Pavlovic,2159,114664,Daniel Pavlovic,158887,1988-04-22 00:00:00,182.88,168
1872,Raman Chibsah,8785,399549,Raman Chibsah,206109,1993-03-10 00:00:00,177.8,172
1866,Paolo Sammarco,8297,33706,Paolo Sammarco,149572,1983-03-17 00:00:00,182.88,165
1255,Francesco Totti,3482,30714,Francesco Totti,1238,1976-09-27 00:00:00,180.34,181
1289,Alex Sandro,430,157865,Alex Sandro,191043,1991-01-26 00:00:00,180.34,172
1300,Claudio Marchisio,1863,41890,Claudio Marchisio,173210,1986-01-19 00:00:00,180.34,157
1911,Giampiero Pinzi,3805,27731,Giampiero Pinzi,164,1981-03-11 00:00:00,180.34,161
1331,Dario Dainelli,2259,39304,Dario Dainelli,7647,1979-06-09 00:00:00,190.5,172
1604,Artur Ionita,1002,168727,Artur Ionita,192587,1990-08-17 00:00:00,182.88,161
1197,Cesare Bovo,1643,39419,Cesare Bovo,105866,1983-01-14 00:00:00,180.34,174
1597,Cristian Molinaro,1972,24791,Cristian Molinaro,149064,1983-07-30 00:00:00,182.88,181
1186,Andrea Belotti,680,309726,Andrea Belotti,208596,1993-12-20 00:00:00,180.34,159
1801,Pontus Jansson,8665,174031,Pontus Jansson,194201,1991-02-13 00:00:00,193.04,196
1552,Alberto Gilardino,293,30881,Alberto Gilardino,5879,1982-07-05 00:00:00,182.88,174
1835,Enzo Maresca,3038,34000,Enzo Maresca,10863,1980-02-10 00:00:00,180.34,170
2056,Francesco Benussi,3460,27558,Francesco Benussi,137734,1981-10-15 00:00:00,187.96,176
1895,Cristian Zaccardo,1986,30906,Cristian Zaccardo,49617,1981-12-21 00:00:00,182.88,170
1900,Raffaele Bianco,8764,80126,Raffaele Bianco,184320,1987-08-25 00:00:00,180.34,176
1405,Marco Borriello,6686,39447,Marco Borriello,123576,1982-06-18 00:00:00,185.42,168
1446,Sergio Floccari,9688,27657,Sergio Floccari,169386,1981-11-12 00:00:00,180.34,176
1983,Gianpaolo Bellini,3834,39201,Gianpaolo Bellini,11808,1980-03-27 00:00:00,180.34,170
1118,Gabriel Paletta,3619,40621,Gabriel Paletta,165526,1986-02-15 00:00:00,190.5,194
1484,Rafael Toloi,8745,127374,Rafael Toloi,187598,1990-10-10 00:00:00,185.42,165
1928,Gaetano Monachello,3653,400957,Gaetano Monachello,215751,1994-03-03 00:00:00,182.88,174
1499,Cristian Raimondi,1976,42650,Cristian Raimondi,137151,1981-04-30 00:00:00,182.88,172
1935,Marko Livaja,6904,206242,Marko Livaja,205855,1993-08-26 00:00:00,182.88,179
1306,Vincent Laurini,10648,299370,Vincent Laurini,210859,1989-06-10 00:00:00,172.72,159
1200,Federico Marchetti,3264,39599,Federico Marchetti,139668,1983-02-07 00:00:00,187.96,183
1880,Mauricio,7224,128036,Mauricio,187324,1988-09-02 00:00:00,185.42,170
3060,Mauricio,7224,128036,Mauricio,187324,1988-09-02 00:00:00,185.42,170
1203,Wesley Hoedt,10763,465628,Wesley Hoedt,216774,1994-03-06 00:00:00,187.96,170
1879,Stefano Mauri,9936,25594,Stefano Mauri,51100,1980-01-08 00:00:00,182.88,174
1472,Alessandro Matri,387,41411,Alessandro Matri,177528,1984-08-19 00:00:00,182.88,176
1978,Rodrigo Aguirre,9116,401095,Rodrigo Aguirre,224201,1994-10-01 00:00:00,182.88,165
1568,Felipe Melo,3282,33888,Felipe Melo,135475,1983-08-26 00:00:00,182.88,176
448,Ivan Perisic,4468,163670,Ivan Perisic,181458,1989-02-02 00:00:00,185.42,179
1828,Alex Telles,435,428672,Alex Telles,212462,1992-12-15 00:00:00,180.34,157
1135,Ignazio Abate,4343,39555,Ignazio Abate,168312,1986-11-12 00:00:00,180.34,161
1573,Riccardo Montolivo,8947,24507,Riccardo Montolivo,159287,1985-01-18 00:00:00,182.88,174
1817,Mario Balotelli,6805,108808,Mario Balotelli,186627,1990-08-12 00:00:00,187.96,194
1241,Pedro Pereira,8519,660010,Pedro Pereira,230824,1998-01-22 00:00:00,175.26,154
1451,Anthony Mounier,848,40659,Anthony Mounier,183870,1987-09-27 00:00:00,175.26,152
1033,Emanuele Giaccherini,2965,167634,Emanuele Giaccherini,192841,1985-05-05 00:00:00,167.64,132
1457,Luca Rizzo,6261,300683,Luca Rizzo,219758,1992-04-24 00:00:00,187.96,176
2028,Ronaldo,9217,182849,Ronaldo,200881,1990-04-08 00:00:00,177.8,170
1574,Davide Calabria,2446,612755,Davide Calabria,228881,1996-12-06 00:00:00,177.8,170
1340,Roberto Inglese,9070,212770,Roberto Inglese,199559,1991-11-12 00:00:00,185.42,187
2024,Diogo Figueiras,2687,242783,Diogo Figueiras,204401,1991-07-01 00:00:00,167.64,141
1299,Mario Lemina,6822,421786,Mario Lemina,212811,1993-09-01 00:00:00,182.88,183
1825,Morgan De Sanctis,7690,32746,Morgan De Sanctis,4667,1977-03-26 00:00:00,190.5,181
1824,Maicon,6485,150041,Maicon,191687,1988-09-14 00:00:00,190.5,181
1824,Maicon,6486,34305,Maicon,135455,1981-07-26 00:00:00,182.88,170
1478,Marcello Gazzola,6633,96532,Marcello Gazzola,183188,1985-04-03 00:00:00,182.88,172
1467,Davide Biondini,2443,39222,Davide Biondini,162174,1983-01-24 00:00:00,180.34,170
1178,Davide Zappacosta,2463,244811,Davide Zappacosta,216150,1992-06-11 00:00:00,182.88,154
1940,Lazaros Christodoulopoulos,6013,24789,Lazaros Christodoulopoulos,178115,1986-12-19 00:00:00,182.88,170
1238,Luca Cigarini,6251,27671,Luca Cigarini,173146,1986-06-20 00:00:00,175.26,159
1841,Pierluigi Gollini,8615,553849,Pierluigi Gollini,211515,1995-03-18 00:00:00,187.96,176
1843,Matteo Bianchetti,7154,279820,Matteo Bianchetti,205363,1993-03-17 00:00:00,187.96,176
1971,Simone Romagnoli,9832,111739,Simone Romagnoli,198857,1990-02-09 00:00:00,193.04,187
1112,Isaac Cofie,4399,161661,Isaac Cofie,198908,1991-04-05 00:00:00,180.34,161
1877,Ogenyi Onazi,8092,317717,Ogenyi Onazi,202934,1992-12-25 00:00:00,170.18,143
1213,Filip Djordjevic,3359,106292,Filip Djordjevic,186524,1987-09-28 00:00:00,185.42,176
1890,Maurizio Domizzi,7228,41318,Maurizio Domizzi,51101,1980-06-28 00:00:00,185.42,176
1889,Giovanni Pasquale,3879,39357,Giovanni Pasquale,2,1982-01-05 00:00:00,182.88,181
1815,Alex,438,150396,Alex,186613,1989-01-29 00:00:00,182.88,170
1815,Alex,440,163838,Alex,198033,1991-08-27 00:00:00,175.26,148
1815,Alex,442,26564,Alex,136130,1982-06-17 00:00:00,187.96,203
1894,Simone Colombi,9820,128803,Simone Colombi,189430,1991-07-01 00:00:00,187.96,183
1365,Djamel Mesbah,2712,41605,Djamel Mesbah,157581,1984-10-09 00:00:00,177.8,163
2021,Salih Ucan,9387,239061,Salih Ucan,216814,1994-01-06 00:00:00,182.88,143
1347,Sergio Pellissier,9697,24448,Sergio Pellissier,149571,1979-04-12 00:00:00,175.26,168
1600,Jonathan Biabiany,5163,40686,Jonathan Biabiany,184312,1988-04-28 00:00:00,177.8,161
1440,Filip Helander,3361,287337,Filip Helander,207555,1993-04-22 00:00:00,193.04,183
1855,Michelangelo Albertazzi,7446,97502,Michelangelo Albertazzi,184331,1991-01-07 00:00:00,185.42,161
1297,Neto,7860,164319,Neto,204341,1988-05-26 00:00:00,187.96,157
1297,Neto,7861,176186,Neto,194404,1989-07-19 00:00:00,193.04,185
1865,Alessandro Frara,377,42443,Alessandro Frara,101904,1982-11-07 00:00:00,177.8,159
1793,Alessandro Piu,390,620524,Alessandro Piu,230145,1996-07-30 00:00:00,180.34,161
1944,William Vainqueur,10807,71466,William Vainqueur,181402,1988-11-19 00:00:00,180.34,161
1527,Emanuele Terranova,2969,79262,Emanuele Terranova,183671,1987-02-05 00:00:00,185.42,190
1797,Lorenzo Ariaudo,6204,112476,Lorenzo Ariaudo,189436,1989-06-11 00:00:00,185.42,154
1562,Francesco Lodi,3467,41694,Francesco Lodi,120238,1984-03-23 00:00:00,182.88,154
1415,Luca Bittante,6244,415308,Luca Bittante,216139,1993-08-14 00:00:00,182.88,143
1938,Carlos Carbonero,1541,195717,Carlos Carbonero,215056,1990-07-25 00:00:00,177.8,163
1908,Vid Belec,10630,181911,Vid Belec,193336,1990-06-06 00:00:00,193.04,185
1311,Rade Krunic,8705,438456,Rade Krunic,229758,1993-10-07 00:00:00,182.88,163
1245,Emerson,2972,163557,Emerson,205707,1980-08-16 00:00:00,187.96,176
1245,Emerson,2973,51409,Emerson,179741,1986-02-23 00:00:00,185.42,183
7430,Emerson,2972,163557,Emerson,205707,1980-08-16 00:00:00,187.96,176
7430,Emerson,2973,51409,Emerson,179741,1986-02-23 00:00:00,185.42,183
1141,Felipe,3289,101201,Felipe,184820,1987-08-07 00:00:00,187.96,174
1141,Felipe,3290,129462,Felipe,188234,1987-05-15 00:00:00,193.04,198
1141,Felipe,3291,171981,Felipe,182105,1984-02-22 00:00:00,190.5,190
1141,Felipe,3292,27719,Felipe,768,1984-07-31 00:00:00,187.96,165
105,Felipe,3289,101201,Felipe,184820,1987-08-07 00:00:00,187.96,174
105,Felipe,3290,129462,Felipe,188234,1987-05-15 00:00:00,193.04,198
105,Felipe,3291,171981,Felipe,182105,1984-02-22 00:00:00,190.5,190
105,Felipe,3292,27719,Felipe,768,1984-07-31 00:00:00,187.96,165
7921,Felipe,3289,101201,Felipe,184820,1987-08-07 00:00:00,187.96,174
7921,Felipe,3290,129462,Felipe,188234,1987-05-15 00:00:00,193.04,198
7921,Felipe,3291,171981,Felipe,182105,1984-02-22 00:00:00,190.5,190
7921,Felipe,3292,27719,Felipe,768,1984-07-31 00:00:00,187.96,165
1292,Sami Khedira,9423,42346,Sami Khedira,179846,1987-04-04 00:00:00,187.96,198
1587,Kwadwo Asamoah,5940,111862,Kwadwo Asamoah,186832,1988-12-09 00:00:00,172.72,168
1579,Daniele Gastaldello,2190,24793,Daniele Gastaldello,137410,1983-06-25 00:00:00,185.42,170
1495,Abdoulay Konko,38,39562,Abdoulay Konko,161999,1984-03-09 00:00:00,182.88,157
1964,Davide Bertoncini,2442,201617,Davide Bertoncini,198587,1991-05-09 00:00:00,182.88,179
1266,Sinisa Andjelkovic,9842,139806,Sinisa Andjelkovic,202058,1986-02-13 00:00:00,185.42,176
1093,Mattia Perin,7210,181910,Mattia Perin,198009,1992-11-10 00:00:00,187.96,163
1546,Federico Mattiello,3265,528439,Federico Mattiello,220466,1995-07-14 00:00:00,182.88,170
1154,Stipe Perica,10075,401343,Stipe Perica,219469,1995-07-07 00:00:00,193.04,168
1878,Miroslav Klose,7617,30638,Miroslav Klose,11141,1978-06-09 00:00:00,182.88,185
1545,Emil Krafth,2979,259306,Emil Krafth,207650,1994-08-02 00:00:00,180.34,174
1116,Gianluigi Donnarumma,3827,618878,Gianluigi Donnarumma,230621,1999-02-25 00:00:00,195.58,198
1480,Gianluca Pegolo,3823,414788,Gianluca Pegolo,106795,1981-03-25 00:00:00,182.88,168
1932,Sanjin Prcic,9491,290022,Sanjin Prcic,206167,1993-11-20 00:00:00,182.88,168
1848,Luca Checchin,6250,603464,Luca Checchin,231434,1997-05-03 00:00:00,182.88,172
1523,Danilo D'Ambrosio,2208,130155,Danilo D'Ambrosio,198946,1988-09-09 00:00:00,180.34,165
1432,Luca Lezzerini,6255,282059,Luca Lezzerini,219584,1995-03-24 00:00:00,195.58,190
1827,Alessandro Longhi,384,215725,Alessandro Longhi,205720,1989-06-25 00:00:00,185.42,168
2018,Amauri,585,38827,Amauri,149568,1980-06-03 00:00:00,185.42,183
1471,Lorenzo Pellegrini,6216,540307,Lorenzo Pellegrini,228251,1996-06-19 00:00:00,185.42,181
1899,Lorenzo Pasciuti,6215,104778,Lorenzo Pasciuti,216076,1989-09-24 00:00:00,172.72,150
1193,Lorenzo De Silvestri,6209,25587,Lorenzo De Silvestri,170320,1988-05-23 00:00:00,185.42,185
1450,Umar Sadiq,10518,590494,Umar Sadiq,231627,1997-02-02 00:00:00,193.04,172
1243,Davide Brivio,2445,24500,Davide Brivio,106874,1988-08-17 00:00:00,185.42,181
1267,Michel Morganella,7439,92532,Michel Morganella,179973,1989-05-17 00:00:00,187.96,170
1281,Giuseppe Pezzella,3895,670928,Giuseppe Pezzella,230681,1997-11-29 00:00:00,185.42,179
1596,Archimede Morleo,934,182776,Archimede Morleo,192823,1983-09-26 00:00:00,172.72,150
1301,Daniele Rugani,2196,358155,Daniele Rugani,211320,1994-07-29 00:00:00,190.5,181
1558,Davide Bassi,2441,39294,Davide Bassi,178312,1985-04-12 00:00:00,190.5,181
1487,Andrea Conti,687,506364,Andrea Conti,223329,1994-03-02 00:00:00,182.88,168
1191,Arlind Ajeti,957,263796,Arlind Ajeti,203458,1993-09-25 00:00:00,182.88,183
1844,Urby Emanuelson,10526,30603,Urby Emanuelson,169808,1986-06-16 00:00:00,175.26,150
